timestamp,scope,marketId,marketBorrowNative,loanDebtNative,loanAdjustedDebtNative,minInterestFloorNative,marketBorrowInUsd,loanDebtInUsd,loanAdjustedDebtInUsd,minInterestFloorInUsd,adjustedDifferenceInUsd,adjustedCoveragePercent,classification
2026-07-18T17:27:38.183Z,market,SHEN,0,0,0,0,0,2261.87337454148,2261.87337454148,0,2261.87337454148,,overcoverage
2026-07-18T17:27:38.183Z,market,SNEK,0,0,0,0,0,16288.4601716,16288.4601716,0,16288.4601716,,overcoverage
2026-07-18T17:27:38.183Z,market,USDA,0,0,0,0,0,627195.2405460003,627195.2405460003,0,627195.2405460003,,overcoverage
2026-07-18T17:27:38.183Z,market,USDC,0,0,0,0,0,429010.81255905,429010.81255905,0,429010.81255905,,overcoverage
2026-07-18T17:27:38.183Z,market,USDCx,0,0,0,0,0,721336.53491,721336.53491,0,721336.53491,,overcoverage
2026-07-18T17:27:38.183Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,0,0,0,0,0,85766.5622036288,85766.5622036288,0,85766.5622036288,,overcoverage
2026-07-18T17:27:38.183Z,market,USDM,0,0,0,0,0,155923.30201500002,155923.30201500002,0,155923.30201500002,,overcoverage
2026-07-18T17:27:38.183Z,market,USDT,0,0,0,0,0,353533.6374925,353533.6374925,0,353533.6374925,,overcoverage
2026-07-18T17:27:38.183Z,market,WMT,0,0,0,0,0,0,0,0,0,,reconciled
2026-07-18T17:27:38.183Z,protocol,,0,0,0,0,0,4090223.4876142405,4090223.4876142405,0,4090223.4876142405,,overcoverage
2026-07-20T10:22:16.298Z,market,Ada,0,0,0,0,0,580617.797922438,580617.797922438,0,580617.797922438,,overcoverage
2026-07-20T10:22:16.298Z,market,BTC,0,0,0,0,0,31169.83069915,31169.83069915,0,31169.83069915,,overcoverage
2026-07-20T10:22:16.298Z,market,COPI,0,0,0,0,0,0.01715341432871773,0.01715341432871773,0,0.01715341432871773,,reconciled
2026-07-20T10:22:16.298Z,market,DAI,0,0,0,0,0,14.633191,14.633191,0,14.633191,,overcoverage
2026-07-20T10:22:16.298Z,market,DJED,0,0,0,0,0,923211.748916755,923211.748916755,0,923211.748916755,,overcoverage
2026-07-20T10:22:16.298Z,market,ERG,0,0,0,0,0,2204.2603460794603,2204.2603460794603,0,2204.2603460794603,,overcoverage
2026-07-20T10:22:16.298Z,market,ETH,0,0,0,0,0,2711.2642313240003,2711.2642313240003,0,2711.2642313240003,,overcoverage
2026-07-20T10:22:16.298Z,market,IAG,0,0,0,0,0,4326.769210861944,4326.769210861944,0,4326.769210861944,,overcoverage
2026-07-20T10:22:16.298Z,market,IUSD,0,0,0,0,0,116601.5288509863,116601.5288509863,0,116601.5288509863,,overcoverage
2026-07-20T10:22:16.298Z,market,MIN,0,0,0,0,0,17479.287430418834,17479.287430418834,0,17479.287430418834,,overcoverage
2026-07-20T10:22:16.298Z,market,NIGHT,0,0,0,0,0,32395.18701251448,32395.18701251448,0,32395.18701251448,,overcoverage
2026-07-20T10:22:16.298Z,market,SHEN,0,0,0,0,0,2399.2366067975363,2399.2366067975363,0,2399.2366067975363,,overcoverage
2026-07-20T10:22:16.298Z,market,SNEK,0,0,0,0,0,16349.41303524,16349.41303524,0,16349.41303524,,overcoverage
2026-07-20T10:22:16.298Z,market,USDA,0,0,0,0,0,626939.8560289997,626939.8560289997,0,626939.8560289997,,overcoverage
2026-07-20T10:22:16.298Z,market,USDC,0,0,0,0,0,429404.55034164,429404.55034164,0,429404.55034164,,overcoverage
2026-07-20T10:22:16.298Z,market,USDCx,0,0,0,0,0,709328.8894759997,709328.8894759997,0,709328.8894759997,,overcoverage
2026-07-20T10:22:16.298Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,0,0,0,0,0,87060.06736814439,87060.06736814439,0,87060.06736814439,,overcoverage
2026-07-20T10:22:16.298Z,market,USDM,0,0,0,0,0,156079.24256499996,156079.24256499996,0,156079.24256499996,,overcoverage
2026-07-20T10:22:16.298Z,market,USDT,0,0,0,0,0,353934.25330452,353934.25330452,0,353934.25330452,,overcoverage
2026-07-20T10:22:16.298Z,market,WMT,0,0,0,0,0,0,0,0,0,,reconciled
2026-07-20T10:22:16.298Z,protocol,,0,0,0,0,0,4092227.833691284,4092227.833691284,0,4092227.833691284,,overcoverage
2026-07-20T21:55:52.759Z,market,Ada,0,0,0,0,0,70414.10263652544,70414.10263652544,0,70414.10263652544,,overcoverage
2026-07-20T21:55:52.759Z,market,BTC,0,0,0,0,0,31640.959480240002,31640.959480240002,0,31640.959480240002,,overcoverage
2026-07-20T21:55:52.759Z,market,COPI,0,0,0,0,0,0.01715341432871773,0.01715341432871773,0,0.01715341432871773,,reconciled
2026-07-20T21:55:52.759Z,market,DAI,0,0,0,0,0,14.633729,14.633729,0,14.633729,,overcoverage
2026-07-20T21:55:52.759Z,market,DJED,0,0,0,0,0,925985.6739690499,925985.6739690499,0,925985.6739690499,,overcoverage
2026-07-20T21:55:52.759Z,market,ERG,0,0,0,0,0,1622.592063599682,1622.592063599682,0,1622.592063599682,,overcoverage
2026-07-20T21:55:52.759Z,market,ETH,0,0,0,0,0,2763.975467,2763.975467,0,2763.975467,,overcoverage
2026-07-20T21:55:52.759Z,market,IAG,0,0,0,0,0,4413.921413426616,4413.921413426616,0,4413.921413426616,,overcoverage
2026-07-20T21:55:52.759Z,market,IUSD,0,0,0,0,0,110687.412519,110687.412519,0,110687.412519,,overcoverage
2026-07-20T21:55:52.759Z,market,MIN,0,0,0,0,0,17590.820108003467,17590.820108003467,0,17590.820108003467,,overcoverage
2026-07-20T21:55:52.759Z,market,NIGHT,0,0,0,0,0,21381.056250444508,21381.056250444508,0,21381.056250444508,,overcoverage
2026-07-20T21:55:52.759Z,market,SHEN,0,0,0,0,0,2242.52323537188,2242.52323537188,0,2242.52323537188,,overcoverage
2026-07-20T21:55:52.759Z,market,SNEK,0,0,0,0,0,15886.9169095,15886.9169095,0,15886.9169095,,overcoverage
2026-07-20T21:55:52.759Z,market,USDA,0,0,0,0,0,626128.5867610002,626128.5867610002,0,626128.5867610002,,overcoverage
2026-07-20T21:55:52.759Z,market,USDC,0,0,0,0,0,508654.1085863,508654.1085863,0,508654.1085863,,overcoverage
2026-07-20T21:55:52.759Z,market,USDCx,0,0,0,0,0,669084.2811890001,669084.2811890001,0,669084.2811890001,,overcoverage
2026-07-20T21:55:52.759Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,0,0,0,0,0,86273.51140663038,86273.51140663038,0,86273.51140663038,,overcoverage
2026-07-20T21:55:52.759Z,market,USDM,0,0,0,0,0,152097.21587499997,152097.21587499997,0,152097.21587499997,,overcoverage
2026-07-20T21:55:52.759Z,market,USDT,0,0,0,0,0,447915.67534547,447915.67534547,0,447915.67534547,,overcoverage
2026-07-20T21:55:52.759Z,market,WMT,0,0,0,0,0,0,0,0,0,,reconciled
2026-07-20T21:55:52.759Z,protocol,,0,0,0,0,0,3694797.9840979767,3694797.9840979767,0,3694797.9840979767,,overcoverage
2026-07-20T22:22:27.595Z,market,Ada,0,0,0,0,0,69716.13476363984,69716.13476363984,0,69716.13476363984,,overcoverage
2026-07-20T22:22:27.595Z,market,BTC,0,0,0,0,0,31628.822742990003,31628.822742990003,0,31628.822742990003,,overcoverage
2026-07-20T22:22:27.595Z,market,COPI,0,0,0,0,0,0.01715341432871773,0.01715341432871773,0,0.01715341432871773,,reconciled
2026-07-20T22:22:27.595Z,market,DAI,0,0,0,0,0,14.633729,14.633729,0,14.633729,,overcoverage
2026-07-20T22:22:27.595Z,market,DJED,0,0,0,0,0,939740.1984302496,939740.1984302496,0,939740.1984302496,,overcoverage
2026-07-20T22:22:27.595Z,market,ERG,0,0,0,0,0,1643.9537114094578,1643.9537114094578,0,1643.9537114094578,,overcoverage
2026-07-20T22:22:27.595Z,market,ETH,0,0,0,0,0,2761.938853498,2761.938853498,0,2761.938853498,,overcoverage
2026-07-20T22:22:27.595Z,market,IAG,0,0,0,0,0,4423.146524882995,4423.146524882995,0,4423.146524882995,,overcoverage
2026-07-20T22:22:27.595Z,market,IUSD,0,0,0,0,0,110452.944591,110452.944591,0,110452.944591,,overcoverage
2026-07-20T22:22:27.595Z,market,MIN,0,0,0,0,0,17432.302706892577,17432.302706892577,0,17432.302706892577,,overcoverage
2026-07-20T22:22:27.595Z,market,NIGHT,0,0,0,0,0,21971.706564924425,21971.706564924425,0,21971.706564924425,,overcoverage
2026-07-20T22:22:27.595Z,market,SHEN,0,0,0,0,0,2154.29675066478,2154.29675066478,0,2154.29675066478,,overcoverage
2026-07-20T22:22:27.595Z,market,SNEK,0,0,0,0,0,15877.908618000001,15877.908618000001,0,15877.908618000001,,overcoverage
2026-07-20T22:22:27.595Z,market,USDA,0,0,0,0,0,626128.5867610002,626128.5867610002,0,626128.5867610002,,overcoverage
2026-07-20T22:22:27.595Z,market,USDC,0,0,0,0,0,494479.7840311701,494479.7840311701,0,494479.7840311701,,overcoverage
2026-07-20T22:22:27.595Z,market,USDCx,0,0,0,0,0,668844.0913620001,668844.0913620001,0,668844.0913620001,,overcoverage
2026-07-20T22:22:27.595Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,0,0,0,0,0,86290.68368198999,86290.68368198999,0,86290.68368198999,,overcoverage
2026-07-20T22:22:27.595Z,market,USDM,0,0,0,0,0,151996.214743,151996.214743,0,151996.214743,,overcoverage
2026-07-20T22:22:27.595Z,market,USDT,0,0,0,0,0,447915.67534547,447915.67534547,0,447915.67534547,,overcoverage
2026-07-20T22:22:27.595Z,market,WMT,0,0,0,0,0,0,0,0,0,,reconciled
2026-07-20T22:22:27.595Z,protocol,,0,0,0,0,0,3693473.0410651965,3693473.0410651965,0,3693473.0410651965,,overcoverage
2026-07-20T22:32:10.980Z,market,Ada,0,0,0,0,0,69716.13476363984,69716.13476363984,0,69716.13476363984,,overcoverage
2026-07-20T22:32:10.980Z,market,BTC,0,0,0,0,0,31628.822742990003,31628.822742990003,0,31628.822742990003,,overcoverage
2026-07-20T22:32:10.980Z,market,COPI,0,0,0,0,0,0.01715341432871773,0.01715341432871773,0,0.01715341432871773,,reconciled
2026-07-20T22:32:10.980Z,market,DAI,0,0,0,0,0,14.633729,14.633729,0,14.633729,,overcoverage
2026-07-20T22:32:10.980Z,market,DJED,0,0,0,0,0,939327.8291787963,939327.8291787963,0,939327.8291787963,,overcoverage
2026-07-20T22:32:10.980Z,market,ERG,0,0,0,0,0,1643.9537114094578,1643.9537114094578,0,1643.9537114094578,,overcoverage
2026-07-20T22:32:10.980Z,market,ETH,0,0,0,0,0,2761.938853498,2761.938853498,0,2761.938853498,,overcoverage
2026-07-20T22:32:10.980Z,market,IAG,0,0,0,0,0,4423.146524882995,4423.146524882995,0,4423.146524882995,,overcoverage
2026-07-20T22:32:10.980Z,market,IUSD,0,0,0,0,0,111849.62809200004,111849.62809200004,0,111849.62809200004,,overcoverage
2026-07-20T22:32:10.980Z,market,MIN,0,0,0,0,0,17432.302706892577,17432.302706892577,0,17432.302706892577,,overcoverage
2026-07-20T22:32:10.980Z,market,NIGHT,0,0,0,0,0,21740.055209553448,21740.055209553448,0,21740.055209553448,,overcoverage
2026-07-20T22:32:10.980Z,market,SHEN,0,0,0,0,0,2154.297213010593,2154.297213010593,0,2154.297213010593,,overcoverage
2026-07-20T22:32:10.980Z,market,SNEK,0,0,0,0,0,15877.908618000001,15877.908618000001,0,15877.908618000001,,overcoverage
2026-07-20T22:32:10.980Z,market,USDA,0,0,0,0,0,626128.5867610002,626128.5867610002,0,626128.5867610002,,overcoverage
2026-07-20T22:32:10.980Z,market,USDC,0,0,0,0,0,490062.86533194,490062.86533194,0,490062.86533194,,overcoverage
2026-07-20T22:32:10.980Z,market,USDCx,0,0,0,0,0,667336.2145030001,667336.2145030001,0,667336.2145030001,,overcoverage
2026-07-20T22:32:10.980Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,0,0,0,0,0,86290.68368198999,86290.68368198999,0,86290.68368198999,,overcoverage
2026-07-20T22:32:10.980Z,market,USDM,0,0,0,0,0,151996.214743,151996.214743,0,151996.214743,,overcoverage
2026-07-20T22:32:10.980Z,market,USDT,0,0,0,0,0,447915.67534547,447915.67534547,0,447915.67534547,,overcoverage
2026-07-20T22:32:10.980Z,market,WMT,0,0,0,0,0,0,0,0,0,,reconciled
2026-07-20T22:32:10.980Z,protocol,,0,0,0,0,0,3688300.9088634877,3688300.9088634877,0,3688300.9088634877,,overcoverage
2026-07-20T22:46:05.020Z,market,Ada,0,0,0,0,0,69701.84643702029,69701.84643702029,0,69701.84643702029,,overcoverage
2026-07-20T22:46:05.020Z,market,BTC,0,0,0,0,0,31628.822742990003,31628.822742990003,0,31628.822742990003,,overcoverage
2026-07-20T22:46:05.020Z,market,COPI,0,0,0,0,0,0.01715341432871773,0.01715341432871773,0,0.01715341432871773,,reconciled
2026-07-20T22:46:05.020Z,market,DAI,0,0,0,0,0,14.634016,14.634016,0,14.634016,,overcoverage
2026-07-20T22:46:05.020Z,market,DJED,0,0,0,0,0,939327.8291787963,939327.8291787963,0,939327.8291787963,,overcoverage
2026-07-20T22:46:05.020Z,market,ERG,0,0,0,0,0,1643.9537114094578,1643.9537114094578,0,1643.9537114094578,,overcoverage
2026-07-20T22:46:05.020Z,market,ETH,0,0,0,0,0,2761.938853498,2761.938853498,0,2761.938853498,,overcoverage
2026-07-20T22:46:05.020Z,market,IAG,0,0,0,0,0,4423.14889175658,4423.14889175658,0,4423.14889175658,,overcoverage
2026-07-20T22:46:05.020Z,market,IUSD,0,0,0,0,0,110755.58938700003,110755.58938700003,0,110755.58938700003,,overcoverage
2026-07-20T22:46:05.020Z,market,MIN,0,0,0,0,0,17432.42602379779,17432.42602379779,0,17432.42602379779,,overcoverage
2026-07-20T22:46:05.020Z,market,NIGHT,0,0,0,0,0,21516.893694431674,21516.893694431674,0,21516.893694431674,,overcoverage
2026-07-20T22:46:05.020Z,market,SHEN,0,0,0,0,0,2154.297213010593,2154.297213010593,0,2154.297213010593,,overcoverage
2026-07-20T22:46:05.020Z,market,SNEK,0,0,0,0,0,15877.9640514,15877.9640514,0,15877.9640514,,overcoverage
2026-07-20T22:46:05.020Z,market,USDA,0,0,0,0,0,626128.5867610002,626128.5867610002,0,626128.5867610002,,overcoverage
2026-07-20T22:46:05.020Z,market,USDC,0,0,0,0,0,480688.36615083995,480688.36615083995,0,480688.36615083995,,overcoverage
2026-07-20T22:46:05.020Z,market,USDCx,0,0,0,0,0,667336.2145030001,667336.2145030001,0,667336.2145030001,,overcoverage
2026-07-20T22:46:05.020Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,0,0,0,0,0,86290.68368198999,86290.68368198999,0,86290.68368198999,,overcoverage
2026-07-20T22:46:05.020Z,market,USDM,0,0,0,0,0,151996.214743,151996.214743,0,151996.214743,,overcoverage
2026-07-20T22:46:05.020Z,market,USDT,0,0,0,0,0,447915.67534547,447915.67534547,0,447915.67534547,,overcoverage
2026-07-20T22:46:05.020Z,market,WMT,0,0,0,0,0,0,0,0,0,,reconciled
2026-07-20T22:46:05.020Z,protocol,,0,0,0,0,0,3677595.1025398253,3677595.1025398253,0,3677595.1025398253,,overcoverage
2026-07-20T23:07:45.156Z,market,Ada,0,0,0,0,0,69701.84643702029,69701.84643702029,0,69701.84643702029,,overcoverage
2026-07-20T23:07:45.156Z,market,BTC,0,0,0,0,0,31629.205830870003,31629.205830870003,0,31629.205830870003,,overcoverage
2026-07-20T23:07:45.156Z,market,COPI,0,0,0,0,0,0.01715341432871773,0.01715341432871773,0,0.01715341432871773,,reconciled
2026-07-20T23:07:45.156Z,market,DAI,0,0,0,0,0,14.634016,14.634016,0,14.634016,,overcoverage
2026-07-20T23:07:45.156Z,market,DJED,0,0,0,0,0,940599.7080251633,940599.7080251633,0,940599.7080251633,,overcoverage
2026-07-20T23:07:45.156Z,market,ERG,0,0,0,0,0,1643.9558212449535,1643.9558212449535,0,1643.9558212449535,,overcoverage
2026-07-20T23:07:45.156Z,market,ETH,0,0,0,0,0,2761.966155366,2761.966155366,0,2761.966155366,,overcoverage
2026-07-20T23:07:45.156Z,market,IAG,0,0,0,0,0,4423.14889175658,4423.14889175658,0,4423.14889175658,,overcoverage
2026-07-20T23:07:45.156Z,market,IUSD,0,0,0,0,0,107853.26938700002,107853.26938700002,0,107853.26938700002,,overcoverage
2026-07-20T23:07:45.156Z,market,MIN,0,0,0,0,0,17432.42602379779,17432.42602379779,0,17432.42602379779,,overcoverage
2026-07-20T23:07:45.156Z,market,NIGHT,0,0,0,0,0,21814.038103153605,21814.038103153605,0,21814.038103153605,,overcoverage
2026-07-20T23:07:45.156Z,market,SHEN,0,0,0,0,0,2144.750889754403,2144.750889754403,0,2144.750889754403,,overcoverage
2026-07-20T23:07:45.156Z,market,SNEK,0,0,0,0,0,15541.47669415,15541.47669415,0,15541.47669415,,overcoverage
2026-07-20T23:07:45.156Z,market,USDA,0,0,0,0,0,626220.5818659998,626220.5818659998,0,626220.5818659998,,overcoverage
2026-07-20T23:07:45.156Z,market,USDC,0,0,0,0,0,476212.75203048,476212.75203048,0,476212.75203048,,overcoverage
2026-07-20T23:07:45.156Z,market,USDCx,0,0,0,0,0,667336.2145030001,667336.2145030001,0,667336.2145030001,,overcoverage
2026-07-20T23:07:45.156Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,0,0,0,0,0,86290.68368198999,86290.68368198999,0,86290.68368198999,,overcoverage
2026-07-20T23:07:45.156Z,market,USDM,0,0,0,0,0,152011.54179499994,152011.54179499994,0,152011.54179499994,,overcoverage
2026-07-20T23:07:45.156Z,market,USDT,0,0,0,0,0,440736.67534547,440736.67534547,0,440736.67534547,,overcoverage
2026-07-20T23:07:45.156Z,market,WMT,0,0,0,0,0,0,0,0,0,,reconciled
2026-07-20T23:07:45.156Z,protocol,,0,0,0,0,0,3664368.8926506313,3664368.8926506313,0,3664368.8926506313,,overcoverage
2026-07-21T06:02:33.195Z,market,Ada,0,0,0,0,0,71935.68361301612,71935.68361301612,0,71935.68361301612,,overcoverage
2026-07-21T06:02:33.195Z,market,BTC,0,0,0,0,0,31823.781418750004,31823.781418750004,0,31823.781418750004,,overcoverage
2026-07-21T06:02:33.195Z,market,COPI,0,0,0,0,0,0.01715341432871773,0.01715341432871773,0,0.01715341432871773,,reconciled
2026-07-21T06:02:33.195Z,market,DAI,0,0,0,0,0,14.634303000000001,14.634303000000001,0,14.634303000000001,,overcoverage
2026-07-21T06:02:33.195Z,market,DJED,0,0,0,0,0,935421.2530168757,935421.2530168757,0,935421.2530168757,,overcoverage
2026-07-21T06:02:33.195Z,market,ERG,0,0,0,0,0,1640.3844470859003,1640.3844470859003,0,1640.3844470859003,,overcoverage
2026-07-21T06:02:33.195Z,market,ETH,0,0,0,0,0,2800.253452981,2800.253452981,0,2800.253452981,,overcoverage
2026-07-21T06:02:33.195Z,market,IAG,0,0,0,0,0,4469.656558432065,4469.656558432065,0,4469.656558432065,,overcoverage
2026-07-21T06:02:33.195Z,market,IUSD,0,0,0,0,0,106724.57401467157,106724.57401467157,0,106724.57401467157,,overcoverage
2026-07-21T06:02:33.195Z,market,MIN,0,0,0,0,0,18004.391124598977,18004.391124598977,0,18004.391124598977,,overcoverage
2026-07-21T06:02:33.195Z,market,NIGHT,0,0,0,0,0,22621.786307074115,22621.786307074115,0,22621.786307074115,,overcoverage
2026-07-21T06:02:33.195Z,market,SHEN,0,0,0,0,0,2229.960006827136,2229.960006827136,0,2229.960006827136,,overcoverage
2026-07-21T06:02:33.195Z,market,SNEK,0,0,0,0,0,16086.79345252,16086.79345252,0,16086.79345252,,overcoverage
2026-07-21T06:02:33.195Z,market,USDA,0,0,0,0,0,626312.9461820001,626312.9461820001,0,626312.9461820001,,overcoverage
2026-07-21T06:02:33.195Z,market,USDC,0,0,0,0,0,434722.19895281,434722.19895281,0,434722.19895281,,overcoverage
2026-07-21T06:02:33.195Z,market,USDCx,0,0,0,0,0,670245.2659369992,670245.2659369992,0,670245.2659369992,,overcoverage
2026-07-21T06:02:33.195Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,0,0,0,0,0,86247.07700877801,86247.07700877801,0,86247.07700877801,,overcoverage
2026-07-21T06:02:33.195Z,market,USDM,0,0,0,0,0,151883.36319199996,151883.36319199996,0,151883.36319199996,,overcoverage
2026-07-21T06:02:33.195Z,market,USDT,0,0,0,0,0,440804.0756398801,440804.0756398801,0,440804.0756398801,,overcoverage
2026-07-21T06:02:33.195Z,market,WMT,0,0,0,0,0,0,0,0,0,,reconciled
2026-07-21T06:02:33.195Z,protocol,,0,0,0,0,0,3623988.095781714,3623988.095781714,0,3623988.095781714,,overcoverage
2026-07-21T09:06:11.893Z,market,Ada,0,0,0,0,0,71971.20515292385,71971.20515292385,0,71971.20515292385,,overcoverage
2026-07-21T09:06:11.893Z,market,BTC,0,0,0,0,0,32142.12054312,32142.12054312,0,32142.12054312,,overcoverage
2026-07-21T09:06:11.893Z,market,COPI,0,0,0,0,0,0.01715341432871773,0.01715341432871773,0,0.01715341432871773,,reconciled
2026-07-21T09:06:11.893Z,market,DAI,0,0,0,0,0,14.634554,14.634554,0,14.634554,,overcoverage
2026-07-21T09:06:11.893Z,market,DJED,0,0,0,0,0,921961.1249565273,921961.1249565273,0,921961.1249565273,,overcoverage
2026-07-21T09:06:11.893Z,market,ERG,0,0,0,0,0,1635.8456503168895,1635.8456503168895,0,1635.8456503168895,,overcoverage
2026-07-21T09:06:11.893Z,market,ETH,0,0,0,0,0,2813.51603218,2813.51603218,0,2813.51603218,,overcoverage
2026-07-21T09:06:11.893Z,market,IAG,0,0,0,0,0,4509.818406880703,4509.818406880703,0,4509.818406880703,,overcoverage
2026-07-21T09:06:11.893Z,market,IUSD,0,0,0,0,0,107867.23242900001,107867.23242900001,0,107867.23242900001,,overcoverage
2026-07-21T09:06:11.893Z,market,MIN,0,0,0,0,0,18144.611679765887,18144.611679765887,0,18144.611679765887,,overcoverage
2026-07-21T09:06:11.893Z,market,NIGHT,0,0,0,0,0,22753.985571612975,22753.985571612975,0,22753.985571612975,,overcoverage
2026-07-21T09:06:11.893Z,market,SHEN,0,0,0,0,0,2145.7350329045703,2145.7350329045703,0,2145.7350329045703,,overcoverage
2026-07-21T09:06:11.893Z,market,SNEK,0,0,0,0,0,16201.839259999997,16201.839259999997,0,16201.839259999997,,overcoverage
2026-07-21T09:06:11.893Z,market,USDA,0,0,0,0,0,626404.1516700002,626404.1516700002,0,626404.1516700002,,overcoverage
2026-07-21T09:06:11.893Z,market,USDC,0,0,0,0,0,413976.04726121,413976.04726121,0,413976.04726121,,overcoverage
2026-07-21T09:06:11.893Z,market,USDCx,0,0,0,0,0,668367.2706739997,668367.2706739997,0,668367.2706739997,,overcoverage
2026-07-21T09:06:11.893Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,0,0,0,0,0,85863.4305091164,85863.4305091164,0,85863.4305091164,,overcoverage
2026-07-21T09:06:11.893Z,market,USDM,0,0,0,0,0,151896.683581,151896.683581,0,151896.683581,,overcoverage
2026-07-21T09:06:11.893Z,market,USDT,0,0,0,0,0,435495.1576187301,435495.1576187301,0,435495.1576187301,,overcoverage
2026-07-21T09:06:11.893Z,market,WMT,0,0,0,0,0,0,0,0,0,,reconciled
2026-07-21T09:06:11.893Z,protocol,,0,0,0,0,0,3584164.4277367033,3584164.4277367033,0,3584164.4277367033,,overcoverage
2026-07-21T10:38:43.382Z,market,Ada,0,0,0,0,0,70992.26443734551,70992.26443734551,0,70992.26443734551,,overcoverage
2026-07-21T10:38:43.382Z,market,BTC,0,0,0,0,0,32194.553087279997,32194.553087279997,0,32194.553087279997,,overcoverage
2026-07-21T10:38:43.382Z,market,COPI,0,0,0,0,0,0.01715341432871773,0.01715341432871773,0,0.01715341432871773,,reconciled
2026-07-21T10:38:43.382Z,market,DAI,0,0,0,0,0,14.634554,14.634554,0,14.634554,,overcoverage
2026-07-21T10:38:43.382Z,market,DJED,0,0,0,0,0,922880.8564294287,922880.8564294287,0,922880.8564294287,,overcoverage
2026-07-21T10:38:43.382Z,market,ERG,0,0,0,0,0,1636.3666676775329,1636.3666676775329,0,1636.3666676775329,,overcoverage
2026-07-21T10:38:43.382Z,market,ETH,0,0,0,0,0,2827.6272552990004,2827.6272552990004,0,2827.6272552990004,,overcoverage
2026-07-21T10:38:43.382Z,market,IAG,0,0,0,0,0,4475.531132900554,4475.531132900554,0,4475.531132900554,,overcoverage
2026-07-21T10:38:43.382Z,market,IUSD,0,0,0,0,0,107458.41561809409,107458.41561809409,0,107458.41561809409,,overcoverage
2026-07-21T10:38:43.382Z,market,MIN,0,0,0,0,0,17877.719815619632,17877.719815619632,0,17877.719815619632,,overcoverage
2026-07-21T10:38:43.382Z,market,NIGHT,0,0,0,0,0,23810.364305842224,23810.364305842224,0,23810.364305842224,,overcoverage
2026-07-21T10:38:43.382Z,market,SHEN,0,0,0,0,0,2137.12475291484,2137.12475291484,0,2137.12475291484,,overcoverage
2026-07-21T10:38:43.382Z,market,SNEK,0,0,0,0,0,16152.0282088,16152.0282088,0,16152.0282088,,overcoverage
2026-07-21T10:38:43.382Z,market,USDA,0,0,0,0,0,626404.1516700002,626404.1516700002,0,626404.1516700002,,overcoverage
2026-07-21T10:38:43.382Z,market,USDC,0,0,0,0,0,396998.59671256004,396998.59671256004,0,396998.59671256004,,overcoverage
2026-07-21T10:38:43.382Z,market,USDCx,0,0,0,0,0,668367.2706739997,668367.2706739997,0,668367.2706739997,,overcoverage
2026-07-21T10:38:43.382Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,0,0,0,0,0,85863.4305091164,85863.4305091164,0,85863.4305091164,,overcoverage
2026-07-21T10:38:43.382Z,market,USDM,0,0,0,0,0,151896.683581,151896.683581,0,151896.683581,,overcoverage
2026-07-21T10:38:43.382Z,market,USDT,0,0,0,0,0,435545.0377972801,435545.0377972801,0,435545.0377972801,,overcoverage
2026-07-21T10:38:43.382Z,market,WMT,0,0,0,0,0,0,0,0,0,,reconciled
2026-07-21T10:38:43.382Z,protocol,,0,0,0,0,0,3567532.6743625724,3567532.6743625724,0,3567532.6743625724,,overcoverage
2026-07-21T12:40:42.531Z,market,Ada,0,0,0,0,0,71285.18380923598,71285.18380923598,0,71285.18380923598,,overcoverage
2026-07-21T12:40:42.531Z,market,BTC,0,0,0,0,0,32218.251957759996,32218.251957759996,0,32218.251957759996,,overcoverage
2026-07-21T12:40:42.531Z,market,COPI,0,0,0,0,0,0.01715341432871773,0.01715341432871773,0,0.01715341432871773,,reconciled
2026-07-21T12:40:42.531Z,market,DAI,0,0,0,0,0,14.634841,14.634841,0,14.634841,,overcoverage
2026-07-21T12:40:42.531Z,market,DJED,0,0,0,0,0,931341.5772950633,931341.5772950633,0,931341.5772950633,,overcoverage
2026-07-21T12:40:42.531Z,market,ERG,0,0,0,0,0,1632.4233120552785,1632.4233120552785,0,1632.4233120552785,,overcoverage
2026-07-21T12:40:42.531Z,market,ETH,0,0,0,0,0,2815.1441007149997,2815.1441007149997,0,2815.1441007149997,,overcoverage
2026-07-21T12:40:42.531Z,market,IAG,0,0,0,0,0,4473.260331124175,4473.260331124175,0,4473.260331124175,,overcoverage
2026-07-21T12:40:42.531Z,market,IUSD,0,0,0,0,0,107873.26059500001,107873.26059500001,0,107873.26059500001,,overcoverage
2026-07-21T12:40:42.531Z,market,MIN,0,0,0,0,0,16391.193094334587,16391.193094334587,0,16391.193094334587,,overcoverage
2026-07-21T12:40:42.531Z,market,NIGHT,0,0,0,0,0,23799.449179417286,23799.449179417286,0,23799.449179417286,,overcoverage
